,Primary Category,URL,label
2341,Arts & Humanities,http://www.mimikhalvati.co.uk/,13
2342,Arts & Humanities,http://gerald-massey.org.uk/,13
2343,Arts & Humanities,http://www.mirandaseymour.com/,13
2344,Arts & Humanities,http://www.polity.co.uk/modelsofdemocracy/,13
2345,Arts & Humanities,http://britishlibrary.typepad.co.uk/pinter_archive_blog/,13
2346,Arts & Humanities,http://mollynaylor.com/,13
2347,Arts & Humanities,http://www.moorereppion.com/,13
2348,Arts & Humanities,http://www.mosaicrooms.org/,13
2349,Arts & Humanities,http://www.mrsackroyd.com/,13
2350,Arts & Humanities,http://www.mrsoliphant.co.uk/,13
2351,Arts & Humanities,http://www.mslexia.co.uk/,13
2352,Arts & Humanities,http://www.murdersquad.co.uk/,13
2353,Arts & Humanities,http://www.murielsparksociety.org/,13
2354,Arts & Humanities,http://mydelayedreactions.blogspot.com/,13
2355,Arts & Humanities,http://www.esch.dircon.co.uk/,13
2356,Arts & Humanities,http://www.mysterymag.com/,13
2357,Arts & Humanities,http://www.nthposition.com/,13
2358,Arts & Humanities,http://nailyournovel.wordpress.com/,13
2359,Arts & Humanities,http://www.nailedbytheheart.com/,13
2360,Arts & Humanities,http://www.nailedbytheheart.com/,13
2361,Arts & Humanities,http://www.nancycampbell.co.uk/,13
2362,Arts & Humanities,http://www.naomisymes.com/,13
2363,Arts & Humanities,http://www.nataliedarbeloff.com/,13
2364,Arts & Humanities,http://www.natashacooper.co.uk/,13
2365,Arts & Humanities,http://natashawalter.com/,13
2366,Arts & Humanities,http://www.nald.org/,13
2367,Arts & Humanities,http://www.nawe.co.uk/,13
2368,Arts & Humanities,http://www.roehampton.ac.uk/researchcentres/ncrcl/,13
2369,Arts & Humanities,http://www.nationaltrust.org.uk/hill-top/,13
2370,Arts & Humanities,http://www.natures-words.co.uk/,13
2371,Arts & Humanities,http://www.neilmunro.co.uk/,13
2372,Arts & Humanities,http://www.neilnixon.com/,13
2373,Arts & Humanities,http://www.pig2twig.co.uk/,13
2374,Arts & Humanities,http://www.hphoward.demon.co.uk/netverse/,13
2375,Arts & Humanities,http://www.thenewwriter.com/,13
2376,Arts & Humanities,http://www.newwritingcumbria.org.uk/,13
2377,Arts & Humanities,http://www.newwritingnorth.com/,13
2378,Arts & Humanities,http://www.fortunecity.com/business/pencil/1572/,13
2379,Arts & Humanities,http://www.newsandnatter.co.uk/,13
2380,Arts & Humanities,http://www.nicholasmurray.co.uk/,13
2381,Arts & Humanities,http://nicolamorgan.com/,13
2382,Arts & Humanities,http://www.nigeltranter.co.uk/,13
2383,Arts & Humanities,http://nighthaunts.org.uk/,13
2384,Arts & Humanities,http://www.niiparkes.com/,13
2385,Arts & Humanities,http://www.notshutup.org/,13
2386,Arts & Humanities,http://www.geantree.com/,13
2387,Arts & Humanities,http://www.noelcoward.net/,13
2388,Arts & Humanities,http://theoldschoolpress.com/,13
2389,Arts & Humanities,http://www.oldstilepress.com/,13
2390,Arts & Humanities,http://www.onceuponapint.co.uk/,13
2391,Arts & Humanities,http://www.onetreebooks.com/,13
2392,Arts & Humanities,http://oneyearfloodsrose.blogspot.com/,13
2393,Arts & Humanities,http://www.onedit.net/,13
2394,Arts & Humanities,http://www.seaham.i12.com/oc/ocindex.htm,13
2395,Arts & Humanities,http://www.fencott.com/Clive/OpalCoast/index.htm,13
2396,Arts & Humanities,http://www.openwidemagazine.co.uk/,13
2397,Arts & Humanities,http://www.openned.com/,13
2398,Arts & Humanities,http://www.theorwellprize.co.uk/,13
2399,Arts & Humanities,http://www.oscholars.com/,13
2400,Arts & Humanities,http://otherroom.org/,13
2401,Arts & Humanities,http://www.tomabba.com/otherthings/,13
2402,Arts & Humanities,http://www.owainowain.net/,13
2403,Arts & Humanities,http://www.owenmartell.com/,13
2404,Arts & Humanities,http://www.oystercatcherpress.com/,13
2405,Arts & Humanities,http://www.pgwodehousesociety.org.uk/,13
2406,Arts & Humanities,http://pviktor.co.uk/,13
2407,Arts & Humanities,http://www.palfest.org/,13
2408,Arts & Humanities,http://www.pnreview.co.uk/,13
2409,Arts & Humanities,http://www.pores.bbk.ac.uk/,13
2410,Arts & Humanities,http://www.robertsheppard.blogspot.com/,13
2411,Arts & Humanities,http://thepalacelibrary.com/,13
2412,Arts & Humanities,http://palinstravels.co.uk/,13
2413,Arts & Humanities,http://www.pamayres.com/,13
2414,Arts & Humanities,http://www.paraigmacneil.co.uk/,13
2415,Arts & Humanities,http://www.parsonwoodforde.org.uk/,13
2416,Arts & Humanities,http://pascalepetit.co.uk/,13
2417,Arts & Humanities,http://www.pat-earnshaw.net/,13
2418,Arts & Humanities,http://patriciadebney.wordpress.com/,13
2419,Arts & Humanities,http://www.paulburston.com/,13
2420,Arts & Humanities,http://www.paulcooksonpoet.co.uk/,13
2421,Arts & Humanities,http://www.paulhenrypoet.co.uk/,13
2422,Arts & Humanities,http://paulstubbspoet.wordpress.com/,13
2423,Arts & Humanities,http://www.peakestudies.com/,13
2424,Arts & Humanities,http://www.peepaltreepress.com/,13
2425,Arts & Humanities,http://www.penelopelively.net/,13
2426,Arts & Humanities,http://thepenguinblog.typepad.com/,13
2427,Arts & Humanities,http://www.penguin.co.uk/,13
2428,Arts & Humanities,http://www.penguinclassics.co.uk/,13
2429,Arts & Humanities,http://www.pennedinthemargins.co.uk/,13
2430,Arts & Humanities,http://www.pennyvincenzi.com/,13
2431,Arts & Humanities,http://www.thepequod.org.uk/,13
2432,Arts & Humanities,http://peterchasseaud.blogspot.co.uk/,13
2433,Arts & Humanities,http://www.peterjames.com/,13
2434,Arts & Humanities,http://www.peterrobinsonpoet.co.uk/,13
2435,Arts & Humanities,http://www.pierspaulread.co.uk/,13
2436,Arts & Humanities,http://www.pighog.co.uk/,13
2437,Arts & Humanities,http://www.playhousetheatrelondon.com/the-mystery-of-charles-dickens/,13
2438,Arts & Humanities,http://chris-mccabe.blogspot.co.uk/,13
2439,Arts & Humanities,http://www.pitwr.pwp.blueyonder.co.uk/,13
2440,Arts & Humanities,http://rogertab.blogspot.com/,13
2441,Arts & Humanities,http://www.poetcasting.co.uk/,13
2442,Arts & Humanities,http://www.poetryarchive.org/,13
2443,Arts & Humanities,http://www.thepoetrycubicle.org.uk/,13
2444,Arts & Humanities,http://www.poetrykit.org/,13
2445,Arts & Humanities,http://www.poetrymagazines.org.uk/,13
2446,Arts & Humanities,http://www.poetry-next-the-sea.com/,13
2447,Arts & Humanities,http://www.poetryschool.com/,13
2448,Arts & Humanities,http://www.poetryslam.org.uk/,13
2449,Arts & Humanities,http://www.poetrytranslation.org/,13
2450,Arts & Humanities,http://www.thepoetrytrust.org/,13
2451,Arts & Humanities,http://www.btinternet.com/~carpenter/hpwp/,13
2452,Arts & Humanities,http://www.poetsgraves.co.uk/,13
2453,Arts & Humanities,http://www.poetsandplayers.co.uk/,13
2454,Arts & Humanities,http://poetsinalens.blogspot.com/,13
2455,Arts & Humanities,http://www.pollysamson.com/,13
2456,Arts & Humanities,http://www.pomegranate.me.uk/,13
2457,Arts & Humanities,http://www.poorfolk.co.uk/,13
2458,Arts & Humanities,http://post-apocalypticbookclub.co.uk/,13
2459,Arts & Humanities,http://www.pgcwwn.org/,13
2460,Arts & Humanities,http://www.powys-society.org/,13
2461,Arts & Humanities,http://www.preciousonline.co.uk/,13
2462,Arts & Humanities,http://www.premierfootballbooks.co.uk/,13
2463,Arts & Humanities,http://ashrarebooks.wordpress.com/,13
2464,Arts & Humanities,http://www.twiest.free-online.co.uk/,13
2465,Arts & Humanities,http://www.plr.uk.com/,13
2466,Arts & Humanities,http://www.plrinternational.com/,13
2467,Arts & Humanities,http://www.publishers.org.uk/,13
2468,Arts & Humanities,http://www.thepuffinblog.typepad.com/,13
2469,Arts & Humanities,http://www.puffin.co.uk/,13
2470,Arts & Humanities,http://quiddityofwillself.co.uk/,13
2471,Arts & Humanities,http://www.rjellory.com/,13
2472,Arts & Humanities,http://www.rmjones-bobijones.net/,13
2473,Arts & Humanities,http://www.r-a-s-p.co.uk/,13
2474,Arts & Humanities,http://www.reform-magazine.co.uk/,13
2475,Arts & Humanities,http://rsthomas2013.org/,13
2476,Arts & Humanities,http://www.rackpress.blogspot.co.uk/,13
2477,Arts & Humanities,http://www.ramseycampbell.com/,13
2478,Arts & Humanities,http://rattletales.org/,13
2479,Arts & Humanities,http://www.readitswapit.co.uk/,13
2480,Arts & Humanities,http://www.readingcircle.co.uk/,13
2481,Arts & Humanities,http://www.bbk.ac.uk/readings/,13
2482,Arts & Humanities,http://www.realitystreet.co.uk/,13
2483,Arts & Humanities,http://www.barddoniaeth.com/,13
2484,Arts & Humanities,http://www.clarehall.cam.ac.uk/rbae/,13
2485,Arts & Humanities,http://reclamationandrepresentation.blogspot.com/,13
2486,Arts & Humanities,http://www.renga-platform.co.uk/,13
2487,Arts & Humanities,http://www.cs.keele.ac.uk/content/people/g.rugg/voynich/,13
2488,Arts & Humanities,http://www.richardbeard.info/,13
2489,Arts & Humanities,http://www.richardherring.com/,13
2490,Arts & Humanities,http://www.richardjefferiessociety.co.uk/,13
2491,Arts & Humanities,http://www.rikweb.co.uk/poems/,13
2492,Arts & Humanities,http://robaroundbooks.com/,13
2493,Arts & Humanities,http://www.robert-louis-stevenson.org/,13
2494,Arts & Humanities,http://dinamico.unibg.it/rls/rls.htm,13
2495,Arts & Humanities,http://www.robertstephenhawker.co.uk/,13
2496,Arts & Humanities,http://www.uktouring.org.uk/rogermcgough/,13
2497,Arts & Humanities,http://roisintierney.blogspot.co.uk/,13
2498,Arts & Humanities,http://romeshg2.wordpress.com/,13
2499,Arts & Humanities,http://rosbarber.com/,13
2500,Arts & Humanities,http://www.rosemaryfurber.com/,13
2501,Arts & Humanities,http://rosemarysutcliff.wordpress.com/,13
2502,Arts & Humanities,http://www.rslit.org/,13
2503,Arts & Humanities,http://www.rumergodden.com/,13
2504,Arts & Humanities,http://www.rupertbrooke.com/,13
2505,Arts & Humanities,http://www.rupertbrookeonskyros.com/,13
2506,Arts & Humanities,http://www.ruthpadel.com/,13
2507,Arts & Humanities,http://sabotagereviews.com/,13
2508,Arts & Humanities,http://www.cynnal.co.uk/llythrennedd/,13
2509,Arts & Humanities,http://www.salesbookawards.org/,13
2510,Arts & Humanities,http://www.salleyvickers.com/,13
2511,Arts & Humanities,http://www.sallynicholls.com/,13
2512,Arts & Humanities,http://sarahjyoung.com/,13
2513,Arts & Humanities,http://www.sarahsalway.net/,13
2514,Arts & Humanities,http://www.saveundershaw.com/,13
2515,Arts & Humanities,http://www.saveaswriters.co.uk/,13
2516,Arts & Humanities,http://savidgereads.wordpress.com/,13
2517,Arts & Humanities,http://www.scarboroughliteraturefestival.co.uk/,13
2518,Arts & Humanities,http://www.scarthinbooks.com/,13
2519,Arts & Humanities,http://www.scottishstorytellingcentre.co.uk/index.html,13
2520,Arts & Humanities,http://www.dannystack.blogspot.com/,13
2521,Arts & Humanities,http://www.scrivenerpoetry.org/,13
2522,Arts & Humanities,http://www.seesawmagazine.com/,13
2523,Arts & Humanities,http://seshendrasharma.weebly.com/,13
2524,Arts & Humanities,http://www.sevenstories.org.uk/,13
2525,Arts & Humanities,http://www.shadowtrain.com/,13
2526,Arts & Humanities,http://www.shakespeare.org.uk/,13
2527,Arts & Humanities,http://www.shakespeare.org.uk/main/,13
2528,Arts & Humanities,http://theshakespeareblog.com/,13
2529,Arts & Humanities,http://www.shakespeareswords.com/,13
2530,Arts & Humanities,http://www.shakespearesglobe.com/,13
2531,Arts & Humanities,http://www.susan.croft.btinternet.co.uk/,13
2532,Arts & Humanities,http://www.sherlockholmes.co.uk/,13
2533,Arts & Humanities,http://www.sherlockian.net/,13
2534,Arts & Humanities,http://www.shoorayner.co.uk/,13
2535,Arts & Humanities,http://www.siegfried-sassoon.co.uk/,13
2536,Arts & Humanities,http://www.simonarmitage.com/,13
2537,Arts & Humanities,http://www.simongray.org.uk/,13
2538,Arts & Humanities,http://www.simonemb.com/,13
2539,Arts & Humanities,http://christianwritespoetry.blogspot.co.uk/,13
2540,Arts & Humanities,http://www.sixtostart.com/,13
2541,Arts & Humanities,http://www.sixfold.org.uk/,13
2542,Arts & Humanities,http://www.smallfilms.co.uk/,13
2543,Arts & Humanities,http://homepages.nildram.co.uk/~simmers/,13
2544,Arts & Humanities,http://sneezewortpoetry.co.uk/,13
2545,Arts & Humanities,http://www.snowbooks.com/weblog/,13
2546,Arts & Humanities,http://www.societyofauthors.org/,13
2547,Arts & Humanities,http://www.swwj.co.uk/,13
2548,Arts & Humanities,http://sonofabook.blogspot.com/,13
2549,Arts & Humanities,http://spagphaciousaeolotony.blogspot.com/,13
2550,Arts & Humanities,http://teamscarlet.wordpress.com/,13
2551,Arts & Humanities,http://homepage.ntlworld.com/david.bircumshaw/,13
2552,Arts & Humanities,http://www.spinebreakers.co.uk/,13
2553,Arts & Humanities,http://www.spreadtheword.org.uk/,13
2554,Arts & Humanities,http://www.starfishpc.co.uk/,13
2555,Arts & Humanities,http://www.stephen-booth.com/,13
2556,Arts & Humanities,http://stevenloveridge.com/,13
2557,Arts & Humanities,http://stevieronnie.com/,13
2558,Arts & Humanities,http://www.stewarthomesociety.org/,13
2559,Arts & Humanities,http://writerinthegarden.com/,13
2560,Arts & Humanities,http://www.storiesfromtheweb.org/,13
2561,Arts & Humanities,http://www.strangebritain.co.uk/,13
2562,Arts & Humanities,http://stroppyauthor.blogspot.com/,13
2563,Arts & Humanities,http://subatomicpoetry.blogspot.co.uk/,13
2564,Arts & Humanities,http://travelsinvirtuality.typepad.com/,13
2565,Arts & Humanities,http://suewilkes.blogspot.com/,13
2566,Arts & Humanities,http://sarmed.netfirms.com/suhayl/,13
2567,Arts & Humanities,http://sunnydunny.wordpress.com/,13
2568,Arts & Humanities,http://www.survivorspoetry.org/,13
2569,Arts & Humanities,http://susansellers.wordpress.com/,13
2570,Arts & Humanities,http://www.susanutting.co.uk/,13
2571,Arts & Humanities,http://www.swindonfestivalofliterature.co.uk/,13
2572,Arts & Humanities,http://www.thesyllabary.com/ ,13
2573,Arts & Humanities,http://www.ataleoftwocitiesthemusical.com/,13
2574,Arts & Humanities,http://litlove.wordpress.com/,13
2575,Arts & Humanities,http://www.twbooks.co.uk/,13
2576,Arts & Humanities,http://www.tartanhen.co.uk/,13
2577,Arts & Humanities,http://www.st-andrews.ac.uk/~cr30/toebi/,13
2578,Arts & Humanities,http://www.thetedhughessociety.org/,13
2579,Arts & Humanities,http://www.lincolnshire.gov.uk/residents/leisure-culture-and-heritage/heritage/tennyson-research-centre/,13
2580,Arts & Humanities,http://community.lincolnshire.gov.uk/thetennysonsociety/,13
2581,Arts & Humanities,textualities.net/,13
2582,Arts & Humanities,http://www.textualities.net/,13
2583,Arts & Humanities,http://www.hardysociety.org/,13
2584,Arts & Humanities,http://www.timlott.co.uk/,13
2585,Arts & Humanities,http://tothelighthousecambridgeshire.co.uk/,13
2586,Arts & Humanities,http://www.tobylitt.com/,13
2587,Arts & Humanities,http://www.tolkiensociety.org/,13
2588,Arts & Humanities,http://www.tomleonard.co.uk/,13
2589,Arts & Humanities,http://tompainepress.blogspot.com/,13
2590,Arts & Humanities,http://www.tomraworth.com/,13
2591,Arts & Humanities,http://www.clockworksky.net/alternate_history_top.html,13
2592,Arts & Humanities,http://t-lopez.blogspot.com/,13
2593,Arts & Humanities,http://www.tonylopez.org.uk/,13
2594,Arts & Humanities,http://www.towerpoetry.org.uk/,13
2595,Arts & Humanities,http://www.trishaashley.com/,13
2596,Arts & Humanities,http://www.tynewydd.org/,13
2597,Arts & Humanities,http://www.literary.org.uk/,13
2598,Arts & Humanities,http://www.steampunknetwork.co.uk/,13
2599,Arts & Humanities,http://www.uktouring.org.uk/,13
2600,Arts & Humanities,http://lulu.wikidot.com/,13
2601,Arts & Humanities,http://www.ullapoolbookfestival.co.uk/,13
2602,Arts & Humanities,http://www.kent.ac.uk/courses/postgrad/subjects/english/dickens-and-victorian-culture-ma,13
2603,Arts & Humanities,http://timbryars.tumblr.com/,13
2604,Arts & Humanities,http://www.unusualsuspects.co.uk/,13
2605,Arts & Humanities,http://www.vanessagebbie.com/,13
2606,Arts & Humanities,http://www.vanitypublishing.info/,13
2607,Arts & Humanities,http://www.sylviamilne.co.uk/vic.htm,13
2608,Arts & Humanities,http://www.victorian-novels.co.uk/,13
2609,Arts & Humanities,http://www.victoriansecrets.co.uk/,13
2610,Arts & Humanities,http://www.mantex.co.uk/2009/12/03/victorian-women-writers-08/,13
2611,Arts & Humanities,http://www.violetapple.org.uk/,13
2612,Arts & Humanities,http://www.virginianicholson.co.uk/,13
2613,Arts & Humanities,http://www.virginiawoolfsociety.co.uk/,13
2614,Arts & Humanities,http://www.oucs.ox.ac.uk/ltg/projects/jtap/,13
2615,Arts & Humanities,http://visual-poetics.blogspot.co.uk/,13
2616,Arts & Humanities,http://voyagesenlit.wordpress.com/,13
2617,Arts & Humanities,http://wejas.org.uk/,13
2618,Arts & Humanities,http://www.audensociety.org/,13
2619,Arts & Humanities,http://audensociety.org/,13
2620,Arts & Humanities,http://www.wainwright.org.uk/,13
2621,Arts & Humanities,http://www.walterdelamare.co.uk/,13
2622,Arts & Humanities,http://war-poets.blogspot.com/,13
2623,Arts & Humanities,http://www.cornish-language.org/,13
2624,Arts & Humanities,http://www.wayswithwords.co.uk/,13
2625,Arts & Humanities,http://paddygormley.info/,13
2626,Arts & Humanities,http://www.wlitf.co.uk/,13
2627,Arts & Humanities,http://www.walesliterature.org/home.cfm?lan=w,13
2628,Arts & Humanities,http://www.westcountrywriters.com/,13
2629,Arts & Humanities,http://www.westhousebooks.co.uk/,13
2630,Arts & Humanities,http://www.whiterowpress.com/,13
2631,Arts & Humanities,http://www.whittingtonpress.com/,13
2632,Arts & Humanities,http://www.wigtown-booktown.co.uk/,13
2633,Arts & Humanities,http://www.wigtownbookfestival.com/,13
2634,Arts & Humanities,http://www.wilfredowen.org.uk/,13
2635,Arts & Humanities,http://www.wilkie-collins.info/,13
2636,Arts & Humanities,http://www.wilkiecollins.com/,13
2637,Arts & Humanities,http://www.blakearchive.org/,13
2638,Arts & Humanities,http://www.williamgilbert.com/,13
2639,Arts & Humanities,http://www.williammorrissociety.org/,13
2640,Arts & Humanities,http://williamwatkin.blogspot.com/,13
2641,Arts & Humanities,http://www.writersconference.co.uk/,13
2642,Arts & Humanities,http://www.winningwordspoetry.com/,13
2643,Arts & Humanities,http://www.wishfulthinking.co.uk/,13
2644,Arts & Humanities,http://www.lornamiller.com/,13
2645,Arts & Humanities,http://www.womeninpublishing.org.uk/,13
2646,Arts & Humanities,http://www.londonmet.ac.uk/thewomenslibrary/,13
2647,Arts & Humanities,http://www.woolamaloo.org.uk/,13
2648,Arts & Humanities,http://www.thewordtravels.com/,13
2649,Arts & Humanities,http://wordsincompany.wordpress.com/,13
2650,Arts & Humanities,http://www.oralliterature.org/,13
2651,Arts & Humanities,http://sites.google.com/site/wrekinwriters/,13
2652,Arts & Humanities,http://www.bang2write.com/,13
2653,Arts & Humanities,http://www.writernet.co.uk/,13
2654,Arts & Humanities,http://www.writersplaques.org/,13
2655,Arts & Humanities,http://www.writersreign.co.uk/,13
2656,Arts & Humanities,http://www.writersinc-london.org.uk/,13
2657,Arts & Humanities,http://www.writers-bloc.org.uk/,13
2658,Arts & Humanities,http://www.writersservices.com/,13
2659,Arts & Humanities,http://www.writingforge.co.uk/,13
2660,Arts & Humanities,http://www.writingunderwater.co.uk/,13
2661,Arts & Humanities,http://www.findthemissingreel.com/,13
2662,Arts & Humanities,http://www.yanglian.net/,13
2663,Arts & Humanities,http://www.yog-sothoth.com/,13
2664,Arts & Humanities,http://www.youwriteon.com/,13
2665,Arts & Humanities,http://www.amillionpenguins.com/,13
2666,Arts & Humanities,http://www.bloc.org.uk/,13
2667,Arts & Humanities,http://www.crissxross.net/,13
2668,Arts & Humanities,http://derecjones.com/,13
2669,Arts & Humanities,http://dovegreyreader.typepad.com/,13
2670,Arts & Humanities,http://www.encompassculture.com/,13
2671,Arts & Humanities,http://www.grahamedavies.com/,13
2672,Arts & Humanities,http://www.ycyfarwydd.com/,13
2673,Arts & Humanities,http://www.gwynethlewis.com/,13
2674,Arts & Humanities,http://www.hydrohotel.net/,13
2675,Arts & Humanities,http://www.thejazzcomposer.com/,13
2676,Arts & Humanities,http://www.llywelyn.com/,13
2677,Arts & Humanities,http://www.magic-tree.com/,13
2678,Arts & Humanities,http://textisles.com/,13
2679,Arts & Humanities,http://www.peterfinch.co.uk/,13
2680,Arts & Humanities,http://homepage.mac.com/shadoof/net/,13
2681,Arts & Humanities,http://skintwriter.com/,13
2682,Arts & Humanities,http://www.tonyrickaby.co.uk/,13
2683,Arts & Humanities,http://trace.beds.ac.uk/,13
2684,Arts & Humanities,http://waittillitellye.blogspot.com/,13
2685,Arts & Humanities,http://www.laurahird.com/,13
2686,Arts & Humanities,http://www.modernpoetry.org.uk/,13
2687,Arts & Humanities,http://www.zafusy.org/,13
2688,Arts & Humanities,http://www.360degrees.tv/,13
2689,Arts & Humanities,http://www.7actsoflove.org/,13
2690,Arts & Humanities,http://www.actart.co.uk/,13
2691,Arts & Humanities,http://www.aaronwilliamson.co.uk/,13
2692,Arts & Humanities,http://www.actsofachievement.org.uk/,13
2693,Arts & Humanities,http://www.alladeen.com/,13
2694,Arts & Humanities,http://www.amino.org.uk/,13
2695,Arts & Humanities,http://www.annebean.net/,13
2696,Arts & Humanities,http://www.ansuman.com/,13
2697,Arts & Humanities,http://www.artcollaboration.co.uk/,13
2698,Arts & Humanities,http://www.artrole.org/,13
2699,Arts & Humanities,http://www.artsadmin.co.uk/,13
2700,Arts & Humanities,http://www.bac.org.uk/,13
2701,Arts & Humanities,http://www.thebasement.uk.com/,13
2702,Arts & Humanities,http://www.blasttheory.co.uk/,13
2703,Arts & Humanities,http://www.thebluecoat.org.uk/,13
2704,Arts & Humanities,http://www.theboatproject.com/,13
2705,Arts & Humanities,http://www.bobbybakersdailylife.com/MainMenu.html,13
2706,Arts & Humanities,http://www.blobelwarming.com/funwithcancer.html,13
2707,Arts & Humanities,http://www.brownmountain.org.uk/,13
2708,Arts & Humanities,http://cca-glasgow.com/,13
2709,Arts & Humanities,http://www.chapter.org/,13
2710,Arts & Humanities,http://very.org.uk/chelseatheatre/,13
2711,Arts & Humanities,http://circuitfestival2012.yolasite.com/,13
2712,Arts & Humanities,http://www.colchesterartscentre.com/,13
2713,Arts & Humanities,http://compassliveart.org.uk/,13
2714,Arts & Humanities,http://www.corridorperformance.org/,13
2715,Arts & Humanities,http://www.placelessness.com/,13
2716,Arts & Humanities,http://dedomenicitemporarywebsite.blogspot.com/,13
2717,Arts & Humanities,http://www.dedomenici.blogspot.co.uk/,13
2718,Arts & Humanities,http://www.desperateoptimists.com/,13
2719,Arts & Humanities,http://www.duckie.co.uk/,13
2720,Arts & Humanities,http://exeuntmagazine.com/,13
2721,Arts & Humanities,http://www.extant.org.uk/,13
2722,Arts & Humanities,http://www.fernandoarias.org/,13
2723,Arts & Humanities,http://www.fvu.co.uk/,13
2724,Arts & Humanities,http://www.fionawright.org/,13
2725,Arts & Humanities,http://www.forcedentertainment.com/,13
2726,Arts & Humanities,http://www.forestfringe.co.uk/,13
2727,Arts & Humanities,http://www.forma.org.uk/,13
2728,Arts & Humanities,http://www.franko-b.com/,13
2729,Arts & Humanities,http://www.georgechakravarthi.co.uk/,13
2730,Arts & Humanities,http://www.getinthebackofthevan.com/,13
2731,Arts & Humanities,http://www.hatchnottingham.co.uk/,13
2732,Arts & Humanities,http://www.hayleynewman.com/,13
2733,Arts & Humanities,http://www.helenagoldwater.co.uk/,13
2734,Arts & Humanities,http://www.homeliveart.com/,13
2735,Arts & Humanities,http://www.hypertribes.org.uk/,13
2736,Arts & Humanities,http://www.jonfawcett.com/,13
2737,Arts & Humanities,http://www.jordanmckenzie.co.uk/,13
2738,Arts & Humanities,http://www.joshuasofaer.com/,13
2739,Arts & Humanities,http://www.juliabardsley.net/,13
2740,Arts & Humanities,http://www.lux.org.uk/,13
2741,Arts & Humanities,http://www.thisisliveart.co.uk/,13
2742,Arts & Humanities,http://www.thisisliveart.co.uk/projects/life_lecture.html,13
2743,Arts & Humanities,http://www.liveartuk.org/,13
2744,Arts & Humanities,http://www.locusplus.org.uk/,13
2745,Arts & Humanities,http://www.liftfestival.com/,13
2746,Arts & Humanities,http://www.lonetwin.com/,13
2747,Arts & Humanities,http://www.lovebytes.org.uk/,13
2748,Arts & Humanities,http://we-are-low-profile.com/,13
2749,Arts & Humanities,http://www.mif.co.uk/,13
2750,Arts & Humanities,http://www.manuelvason.com/,13
2751,Arts & Humanities,http://www.marciafarquhar.com/,13
2752,Arts & Humanities,http://martinobrienperformance.weebly.com/,13
2753,Arts & Humanities,http://www.blackartists.org.uk/,13
2754,Arts & Humanities,http://www.newmoves.co.uk/,13
2755,Arts & Humanities,http://www.newworknetwork.org.uk/,13
2756,Arts & Humanities,http://www.nicgreen.org.uk/,13
2757,Arts & Humanities,http://nonelandvovel.net/,13
2758,Arts & Humanities,http://www.oliverfrost.com/#/,13
2759,Arts & Humanities,http://sites.google.com/site/opendialogues/,13
2760,Arts & Humanities,http://www.open-dialogues.blogspot.com/,13
2761,Arts & Humanities,http://oreetashery.net/,13
2762,Arts & Humanities,http://www.pacitticompany.com/,13
2763,Arts & Humanities,http://www.thisisperformancematters.co.uk/,13
2764,Arts & Humanities,http://www.performancespace.org/,13
2765,Arts & Humanities,http://www.pitchbend.org/,13
2766,Arts & Humanities,http://www.platformlondon.org/,13
2767,Arts & Humanities,http://www.presentattempt.co.uk/,13
2768,Arts & Humanities,http://www.rajnishah.com/,13
2769,Arts & Humanities,http://www.ronalee.org/,13
2770,Arts & Humanities,http://www.rootedintheearth.co.uk/,13
2771,Arts & Humanities,http://www.rulesandregs.org/,13
2772,Arts & Humanities,http://www.spillfestival.com/,13
2773,Arts & Humanities,http://www.stagetext.org/,13
2774,Arts & Humanities,http://www.sarahmaple.com/,13
2775,Arts & Humanities,http://www.show-time.org.uk/,13
2776,Arts & Humanities,http://www.shunt.co.uk/,13
2777,Arts & Humanities,http://www.somewhere.org.uk/,13
2778,Arts & Humanities,http://www.stewarthomesociety.org/,13
2779,Arts & Humanities,http://www.strengthweekly.com/,13
2780,Arts & Humanities,http://www.astuartsilver.com/,13
2781,Arts & Humanities,http://beescope.blogspot.com/,13
2782,Arts & Humanities,http://throughtheheartperformances.tumblr.com/,13
2783,Arts & Humanities,http://www.timetchells.com/,13
2784,Arts & Humanities,http://www.triggerstuff.co.uk/,13
2785,Arts & Humanities,http://www.notcelebrity.co.uk/,13
2786,Arts & Humanities,http://thisisunbound.co.uk/,13
2787,Arts & Humanities,http://www.unfinishedhistories.com/,13
2788,Arts & Humanities,http://www.bris.ac.uk/theatrecollection/liveart/liveart_archivesmain.html,13
2789,Arts & Humanities,http://www.vacuumdays.com/ ,13
2790,Arts & Humanities,http://welcomehome.org.uk/,13
2791,Arts & Humanities,http://www.whitstablebiennale.com/,13
2792,Arts & Humanities,http://www.mis-guide.com/,13
2793,Arts & Humanities,http://www.yaraelsherbini.com/,13
2794,Arts & Humanities,http://www.zprod.org/,13
2795,Arts & Humanities,http://www.zerogenie.org/,13
2796,Arts & Humanities,http://www.zierlecarterliveart.com/,13
2797,Arts & Humanities,http://annabest.info/,13
2798,Arts & Humanities,http://www.girljonah.org/,13
2799,Arts & Humanities,http://www.motiroti.com/,13
2800,Arts & Humanities,http://www.connectivity.org.uk/,13
2801,Arts & Humanities,http://www.stacymakishi.com/,13
2802,Arts & Humanities,http://homepage.ntlworld.com/bandl.danby/001BnIndex.html,13
2803,Arts & Humanities,http://www.1066.net/,13
2804,Arts & Humanities,http://www.1624country.org.uk/,13
